ID,Symbol,CreateTime,Body,Sentiment
80879660,AAPL,2017-04-22T02:22:05Z,b'$AAPL \x93Apple may b Backing Boeing&#39;s Low-Earth Satellite Constellation Project that would Compete withGoogle#SpaceX\x94\n\nhttp://www.patentlyapple.com/patently-apple/2017/04/apple-may-be-backing-boeings-low-earth-satellite-constellation-project-that-would-compete-with-google-spacex-others.html',Bullish
80878939,AAPL,2017-04-22T01:57:41Z,b'$AMZN $GOOG $FB $MSFT $AAPL \n\nI Forgot to list $AAPL',None
80878673,AAPL,2017-04-22T01:47:32Z,b'Insider Trading Activity Apple Inc. (NASDAQ:AAPL) \x96 Insider Sold 6#308 shares of Stock https://t.co/rglxAExKti $AAPL',None
80877056,AAPL,2017-04-22T00:54:42Z,b'Insider Trading Activity Apple Inc. (NASDAQ:AAPL) \x96 Insider Sold 6#308 shares of Stock https://t.co/itbNID2b5s $AAPL',None
80875942,AAPL,2017-04-22T00:27:39Z,b'Ready to invest? $AAPL is definitely worth checking out today! http://stockcharts.chartmill.com/u/ryYqmm_Cg',None
80875858,AAPL,2017-04-22T00:25:30Z,b'$AAPL ..easiest tax cut to rollout# would be &quot;repatriation&quot;..today# Trump said# next Wednesday# we will reveal# the &quot;biggest ever&quot;# tax cut?',None
80875811,AAPL,2017-04-22T00:24:22Z,b'$AAPL $fb $goog $amzn $spy $qqq Watch out next week was political problems arise over weekend',Bearish
80875235,AAPL,2017-04-22T00:11:02Z,b'$AAPL sugar iwatch',Bullish
80875153,AAPL,2017-04-22T00:09:09Z,b'$GSAT Maybe $AAPL will buys us now https://www.macrumors.com/2017/04/21/apple-hires-executives-with-satellite-expertise/',None
80874919,AAPL,2017-04-22T00:02:49Z,b'@Spintrader35 @Cazymazy @GoodNewsBull No# I haven&#39;t bashed $AAPL ... yet# Ha! On serious note# I have some Bull stocks on my list.',Bearish
80874553,AAPL,2017-04-21T23:54:43Z,b'$aapl How This New Fuel Source Is Set to Create Billions in New Wealth for Investors\x85anyone ever hear of this?????  https://moneymorning.com/acq/lithium/how-this-new-fuel-source-is-set-to-create-billions-in-new-wealth-for-investors?iris=664928&amp;src=aol&amp;test_id=1492789186436',None
80874461,AAPL,2017-04-21T23:53:15Z,b'$AAPL $FB $SPY $QQQ Said most here last weekend. Sadly# many of them have disappeared from this site since.',None
80874066,AAPL,2017-04-21T23:45:42Z,b'$AAPL $FB $SPY $QQQ Looking for a huge pullback on Monday.  Get ready!',Bearish
80874009,AAPL,2017-04-21T23:44:42Z,b'$AAPL The only real innovative product is the Apple Watch.  I use mine way more than my iPhone.',Bearish
80873945,AAPL,2017-04-21T23:43:14Z,b'$SPY $QQQ $AAPL $FB  Do you see the flags# and the flags at tail of larger flags?',None
80873794,AAPL,2017-04-21T23:39:38Z,b'$AAPL Apple Loop: New iPhone 7S Leaks# $1000 iPhone 8 Returns# Apple Needs Samsung&#39;s... http://www.forbes.com/sites/ewanspence/2017/04/21/apple-news-digest-iphone7s-iphone8-leak-rumor-new-curved-screen/?utm_source=yahoo&amp;utm_medium=partner&amp;utm_campaign=yahootix&amp;partner=yahootix&amp;yptr=yahoo via https://finzine.com',None
80873766,AAPL,2017-04-21T23:39:05Z,b'$AAPL 144.99 sooner.',None
80873702,AAPL,2017-04-21T23:37:40Z,b'$AAPL 145 soon',Bullish
80873204,AAPL,2017-04-21T23:28:30Z,b'$AAPL $200 in ur face',Bullish
80873028,AAPL,2017-04-21T23:24:55Z,b'$AAPL Self-driving cars# AR# and now\x85 the sky. Apple Hires Top Google Satellite Executives for New Hardware Team',Bullish
80872855,AAPL,2017-04-21T23:21:24Z,b'$AAPL $FB Stop trying to scare people# go enjoy the weekend.  Markets are tough enough!',None
80872716,AAPL,2017-04-21T23:18:16Z,b'$AAPL:\nNew Insider Filing on\nSenior Vice President# CFO\nLUCA MAESTRI:\nhttp://insideri.com/1513362_000162828017004167_0001628280-17-004167',None
80872456,AAPL,2017-04-21T23:12:31Z,b'$AAPL $FB Le Pen is France&#39;s Trump.  Trust me# when she wins# their market will not react the same way as here in the US. #dumping',Bearish
80872306,AAPL,2017-04-21T23:09:14Z,b'$AAPL would that cash value less when the us dollar is getting stronger?',None
80872300,AAPL,2017-04-21T23:09:12Z,b'$AAPL Android Circuit: New Galaxy S8 Reviews# Samsung Note 8 Leaks# Hidden Secrets... http://www.forbes.com/sites/ewanspence/2017/04/21/android-google-news-digest-galaxy-s8-review-note8-xiaomi/?utm_source=yahoo&amp;utm_medium=partner&amp;utm_campaign=yahootix&amp;partner=yahootix&amp;yptr=yahoo via https://finzine.com',None
80871783,AAPL,2017-04-21T22:58:33Z,b'$AAPL Back-test 142',Bullish
80871671,AAPL,2017-04-21T22:56:08Z,b'$AAPL I afraid that may be me! Just forgetting about possible gov shutdown next week! Let&#39;s see how it goes.',None
80871638,AAPL,2017-04-21T22:55:11Z,b'How Apple Is Building an Ecosystem of Health Care and Research Apps $AAPL http://dlvr.it/Ny0J0P',None
80871160,AAPL,2017-04-21T22:45:58Z,b'$spy lip service from  the talking heads was offthecharts this wk ???? have great wkend nxt wk we get ready 2rumble $amzn $Aapl $googl',Bearish
80871117,AAPL,2017-04-21T22:45:19Z,b'$AAPL Insider &quot;Maestri Luca&quot; just sold 6#308 Shares (Tran Code - S)  --- Insider Forms# iOS app',None
80871082,AAPL,2017-04-21T22:44:45Z,b'$AAPL   CRAMER CUEBALL AND THE CHURCH OF 20/20 VISION ..what an idiot.....',None
80870843,AAPL,2017-04-21T22:40:27Z,b'$AAPL Arabs',None
80870485,AAPL,2017-04-21T22:33:00Z,b'Senior Vice President of Apple Inc. just disposed of 6#308 shares  http://www.conferencecalltranscripts.org/4/summary/?id=3711284 $AAPL',None
80870036,AAPL,2017-04-21T22:24:23Z,b'$AAPL This may be Apple&#39;s oddest# wettest job duty http://www.bizjournals.com/sanjose/news/2017/04/21/this-may-be-apples-oddest-wettest-job-duty.html?ana=yahoo&amp;yptr=yahoo via https://finzine.com',None
80869365,AAPL,2017-04-21T22:12:23Z,b'&quot;Wall Street gears up for busiest earnings week in years&quot; - http://www.reuters.com/article/us-usa-results-idUSKBN17N2HM $AAPL $NVDA $BAC $msft',Bullish
80869097,AAPL,2017-04-21T22:07:20Z,b'$AAPL SomeOne Just Bought 18 million shares AH!',Bullish
80868545,AAPL,2017-04-21T21:57:39Z,b'$AAPL the bounce may be epic.  Any mention of reparations will drive Apple higher.  Follow OP for the gains!  13% today in 10 mins.',None
80868423,AAPL,2017-04-21T21:55:39Z,b'$AAPL wrong board.',None
80868379,AAPL,2017-04-21T21:54:53Z,b'$AAPL excuse my earlier email if u unloaded before weekend',None
80868338,AAPL,2017-04-21T21:54:16Z,b'$AAPL I don&#39;t think tax reform on Wed will help u.   Good luck.',None
80868225,AAPL,2017-04-21T21:52:24Z,b'$AAPL yea ok.   Please sell everything and short.  Report back in 1 yr from mommies basement.  PS no paper accts.  Real money this time put',None
80867984,AAPL,2017-04-21T21:48:56Z,b'$AAPL u do realize stock is 142 now don&#39;t u.',None
80867530,AAPL,2017-04-21T21:42:20Z,b'$AAPL $FB  the French love Le Pen. Watch the Euro collapse.',Bearish
80867113,AAPL,2017-04-21T21:35:48Z,b'This Is Why Apple And Facebook Are Actionable Right Now http://bit.ly/2oyfDPt http://bit.ly/FBFNTTS  $AAPL $FB $V $BA $SQ @investors',None
80867100,AAPL,2017-04-21T21:35:35Z,b'$AAPL volume 15 million. avg 25 million.. on ichimoku watch',None
80866764,AAPL,2017-04-21T21:30:37Z,b'The 5 largest stocks are propping up the market this year http://cnb.cx/2p0AZH2  http://bit.ly/FBFNTTS $AAPL $GOOGL $FB $MSFT $AMZN',None
80866151,AAPL,2017-04-21T21:22:16Z,b'$FIT $AAPL watch calls 911 lol http://www.fox5ny.com/news/249911987-story',None
80866097,AAPL,2017-04-21T21:21:34Z,b'$AAPL Apple said it was holding $246 billion in cash# of which $230 billion was held in foreign subsidiaries',Bullish
80865964,AAPL,2017-04-21T21:19:40Z,b'$AAPL and your point is?',None
80865452,AAPL,2017-04-21T21:13:13Z,b'Apple Likely to Stay Ahead of Competition in Chip Manufacturing Tech https://aff.whotrades.com/t/b/ytzbc/ $AAPL $TSM $QCOM $SSNLF',None
80865237,AAPL,2017-04-21T21:10:43Z,b'Apple Hires Former Google Execs for Satellite Team https://aff.whotrades.com/t/b/jqt6c/ $AAPL $GOOG $GOOGL',None
80865222,AAPL,2017-04-21T21:10:34Z,b'3 Mobile Payment Stocks to Buy Now http://bit.ly/210417PYPL $PYPL $BABA $SQ $V $AAPL',None
80865140,AAPL,2017-04-21T21:09:27Z,b'$AAPL Wall Street gears up for busiest earnings week in years http://finance.yahoo.com/news/wall-street-gears-busiest-earnings-205018341.html via https://finzine.com',None
80864811,AAPL,2017-04-21T21:05:43Z,b'$GBR $S $AKRX $AAPL $AMZN thanks to the team ???',Bullish
80864592,AAPL,2017-04-21T21:02:54Z,b'$AAPL up 13% since 2015 (net)',Bullish
80864536,AAPL,2017-04-21T21:02:19Z,b'@Thankfulness May 9th $DIS# May 2nd for my other gem $AAPL',None
80864300,AAPL,2017-04-21T20:59:44Z,b'$djt $djia $compq $qqq $soxx $spy $spx $amzn $oil $xom $bp $aapl $nvda $intc $mu $amd $txn $gm $F $tsla $gs $amex $c $boa $csco $orcl $ibm',None
80863780,AAPL,2017-04-21T20:53:57Z,b'$AAPL Looks like _Trady_ finally got bounced - or pulled a Hernandez. Timeline was scrubbed.',None
80863701,AAPL,2017-04-21T20:53:04Z,b'$AAPL up just 13% since 2015',Bullish
80863663,AAPL,2017-04-21T20:52:42Z,b'$AAPL The Best Most honest most desired place to work in the world helping the the poor dying people stand on there feet I LOVE YOU $AAPL?',Bullish
80863069,AAPL,2017-04-21T20:46:29Z,b'$AAPL Try looking instead at Hardees/Carl Jr./MacDonalds or even higher paying employers in HIGH COST U.S. where min. rate is slavery',None
80862915,AAPL,2017-04-21T20:45:17Z,b'$AAPL I just &quot;love&quot; the greedy bastards her that try to make working at Foxconn slavery. Cost of living/opportunity in China is a diff story',None
80862813,AAPL,2017-04-21T20:44:18Z,b'$AAPL $FB nobody cares...about Le Pen or whatever bs',None
80862729,AAPL,2017-04-21T20:43:34Z,b'$AAPL who the hell is the Le Pen out of the blue?  who cares... is all bs drama..life goes on',None
80862665,AAPL,2017-04-21T20:42:49Z,b'$AAPL still leaning bearish',Bearish
80862530,AAPL,2017-04-21T20:41:45Z,b'$AAPL Comparing pay without comparing cost of living is pure folly.  Don&#39;t underestimate opportunity.  Palo Alto it ain&#39;t but good.',None
80862346,AAPL,2017-04-21T20:39:35Z,b'$AAPL How is Le Pen affecting apple stock? not sure',Bullish
80862170,AAPL,2017-04-21T20:37:31Z,b'$AAPL $FB Why repeat yourself?  Is it to try to convince yourself?  Is it to try to convince others?  Is it BS?',None
80862001,AAPL,2017-04-21T20:35:49Z,b'$AAPL $FB  Monday blood bath:  Le Pen and Melenchon',Bearish
80861979,AAPL,2017-04-21T20:35:36Z,b'$AAPL weekly. Inside week.',None
80861942,AAPL,2017-04-21T20:35:15Z,b'$AAPL $FB Why is Monday a blood bath?  Le Pen and Melenchon',None
80861913,AAPL,2017-04-21T20:34:56Z,b'$AAPL I thought Apple was done with cars. apparently not',None
80861815,AAPL,2017-04-21T20:33:57Z,b'$AAPL TRUE',None
80861725,AAPL,2017-04-21T20:33:03Z,b'$AAPL what?',None
80861681,AAPL,2017-04-21T20:32:36Z,b'$AAPL bears will be crushed big time',Bullish
80860953,AAPL,2017-04-21T20:27:22Z,b'$FB $AAPL Oil drops below 50.  Can&#39;t ignore the macro effects.  Next week will be pretty red.',Bearish
80860637,AAPL,2017-04-21T20:24:27Z,b'$AAPL Here&#39;s How Much the New Samsung Galaxy S8 Costs to Make https://www.thestreet.com/story/14097387/1/here-s-how-much-the-new-samsung-galaxy-s8-costs-to-build.html?puc=yahoo&amp;cm_ven=YAHOO&amp;yptr=yahoo via https://finzine.com',None
80860137,AAPL,2017-04-21T20:20:28Z,b'$AAPL Nice pop',Bullish
80860136,AAPL,2017-04-21T20:20:28Z,b'$AAPL picked up weekly $143 calls before close',Bullish
80859960,AAPL,2017-04-21T20:19:11Z,b'Most Active Stock Options For End Of Day April 21# 2017 \x96 $BAC# $ETE# $AAPL# $XOM# $CL\n\nhttp://www.theoptionsinsider.com/active-stock-options-end-day-april-21-2017-bac-ete-aapl-xom-cl/',None
80859854,AAPL,2017-04-21T20:18:29Z,b'$AAPL $450.00 a month pay# pretty crazy to me: https://youtu.be/5ItLIywwepY',None
80859394,AAPL,2017-04-21T20:15:10Z,b'@Alex2016 $AAPL and $QQQ highly correlated# there similar to my Qs pic# bull bias# found support today',Bullish
80859268,AAPL,2017-04-21T20:14:10Z,b'$AAPL https://www.thestreet.com/story/14097817/1/apple-said-to-be-developing-system-for-autonomous-vehicles-implementing-training-program.html',Bullish
80858631,AAPL,2017-04-21T20:09:52Z,b'$AAPL $FB you crazy bulls got lucky today#  could have been so much worse#  You got bailed out by big money.  Watch out next week.',Bearish
80858235,AAPL,2017-04-21T20:07:15Z,b'$AAPL BTW Grasshopper @adallica # I&#39;m +$2#569 on the $141 calls. We&#39;ll see how Monday goes. I&#39;ll make sure 2 look u up since ur so concerned',None
80858111,AAPL,2017-04-21T20:06:35Z,b'$AAPL $130 coming next week. Going to laugh at the toasted bears.',None
80857815,AAPL,2017-04-21T20:04:52Z,b'$AAPL Close above 142 was very bullish.',None
80857723,AAPL,2017-04-21T20:04:21Z,b'$AAPL What a sad level of trolling. A cheap bot could do better.',None
80857592,AAPL,2017-04-21T20:03:42Z,b'$AAPL I&#39;ll take that close! With a little luck# will c a good day Monday. A little concerned about France# but ER wk and Trump tax unvail ++',Bullish
80857469,AAPL,2017-04-21T20:03:04Z,b'$AAPL $145 next week (in preparation for the ER)?',None
80857274,AAPL,2017-04-21T20:02:03Z,b'MM&#39;s must have been content w/142\nIn any case\x85 Great close# coming from behind \x97 $AAPL',Bullish
80857268,AAPL,2017-04-21T20:02:01Z,b'$AAPL Tanking next week. No Apple TV# no car# no nothing. Iflops are coming!',None
80857249,AAPL,2017-04-21T20:01:57Z,b'Apple Said to Be Developing System for Autonomous Vehicles# Implementing Training Program $AAPL http://dlvr.it/NxxfJ2',None
80856820,AAPL,2017-04-21T19:59:45Z,b'$AAPL too strong',None
80856764,AAPL,2017-04-21T19:59:26Z,b'$AAPL $142 Calls for 1.35',None
80855942,AAPL,2017-04-21T19:54:40Z,b'Read our daily analysis on $AAPL at http://stockcharts.chartmill.com/u/HJGA5QyOAg',None
80855888,AAPL,2017-04-21T19:54:21Z,b'$AAPL The guy who 3-D printed his own brain tumor has joined Apple http://www.cnbc.com/id/104418894?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&amp;par=yahoo&amp;doc=104418894&amp;yptr=yahoo via https://finzine.com',None
80855755,AAPL,2017-04-21T19:53:37Z,b'$AAPL Going to tank off of horrible Ipad and Apple watch flopping hard in Q1',None
80855647,AAPL,2017-04-21T19:52:57Z,b'$AAPL someone needs to ankle $NFLX ... it bounces all over the place.',None
80855506,AAPL,2017-04-21T19:52:06Z,b'$AAPL Above/below 142.5 next week',None
80855447,AAPL,2017-04-21T19:51:43Z,b'$AAPL Apple Cider',Bearish
80855303,AAPL,2017-04-21T19:50:47Z,b'$AAPL next week should be ??? get I. $AMZN too',None
80855264,AAPL,2017-04-21T19:50:32Z,b'$AAPL nice jog up over the last hour or so 5 more minutes until the jump into the close starts (no drop this time please) fingers crossed',Bullish
80855168,AAPL,2017-04-21T19:50:01Z,b'$AAPL hey this is not funny! My options are in the money again !',None
80855016,AAPL,2017-04-21T19:49:09Z,b'$AAPL is working on some exciting stuff so it seems $$$$$$$',Bullish
80854878,AAPL,2017-04-21T19:48:24Z,b'$AAPL 145 pin next week before ER# unless there are more unrest in France !',None
80854601,AAPL,2017-04-21T19:46:57Z,b'$AAPL 142.40 saves my day...142.30 makes me sane enough to handle the weekend',None
80854476,AAPL,2017-04-21T19:46:18Z,b'$AAPL if drops below $142 last few minutes# consider buying calls 142 strike for next Friday.',None
80854429,AAPL,2017-04-21T19:46:03Z,b'$AAPL I was hoping it would come down a little more so I can add more of May 21 $140. Still got 15 minutes to go!',Bullish
80854365,AAPL,2017-04-21T19:45:40Z,b'$AAPL well it may pin at 142 today. Who would have known?',None
80854042,AAPL,2017-04-21T19:43:50Z,b'$AAPL average PT is $160 and it can not hold $142# garbage stock',Bearish
80853936,AAPL,2017-04-21T19:43:14Z,b'$AAPL Machines will kill the shorts. Long AAPL common#GOOGL &amp; AMZN. Could see a 2% up day on Monday with French election over.',Bullish
80853887,AAPL,2017-04-21T19:42:58Z,b'$AAPL yooooooo cant control myself',None
80853682,AAPL,2017-04-21T19:41:47Z,b'$AAPL No need to pin it anymore?',Bullish
80853446,AAPL,2017-04-21T19:40:18Z,b'$AAPL I actually think they test the waters about now# to make sure they can maintain the close (on option days).',None
80853403,AAPL,2017-04-21T19:40:02Z,b'Shorting $AAPL !!!',Bearish
80853355,AAPL,2017-04-21T19:39:42Z,b'$AAPL it Goes uppp',None
80853293,AAPL,2017-04-21T19:39:19Z,b'$AAPL $FB who cares about french election. Trying to cause drama out of nothing... full of bs',None
80853139,AAPL,2017-04-21T19:38:29Z,b'$AAPL we&#39;re taking off',Bullish
80852936,AAPL,2017-04-21T19:37:09Z,b'$SPY top ten holdings acct for 19% of weight $AAPL $MSFT $AMZN $XOM $JNJ $FB $BRK.B $JPM $GE $GOOGL https://marketchameleon.com/Overview/SPY/ETFProfile/',None
80852931,AAPL,2017-04-21T19:37:09Z,b'$AAPL I&#39;m going to hold those 142 puts to literally minutes before the close. It&#39;s just a couple of grand.',Bullish
80852720,AAPL,2017-04-21T19:35:45Z,b'$AAPL I wish the DOW would tank# drag apple way down# sell my puts# buy another 100 28th 141 calls below 1.80 &amp; just wait until Monday.',Bullish
80852695,AAPL,2017-04-21T19:35:36Z,b'$AAPL i say all the non-professional traders boycott a friday and see what happens lol...it would be pretty awesome',None
80852675,AAPL,2017-04-21T19:35:30Z,b'$AAPL garbage stock',Bearish
80852231,AAPL,2017-04-21T19:32:52Z,b'$AAPL who# aside from an algorithm# trades $142 a share stock at a half a penny between the spread of .01? .98 by .99 and goes at .985. wow',Bullish
80852209,AAPL,2017-04-21T19:32:47Z,b'$AAPL above/below 141.7 next week.',None
80851932,AAPL,2017-04-21T19:30:53Z,b'.20% on that drop - lol really nothing $AAPL',None
80851816,AAPL,2017-04-21T19:30:05Z,b'$AAPL where is the new ?Bendgate articles? LOL...always happens before earnings',None
80851753,AAPL,2017-04-21T19:29:35Z,b'$AAPL $AMZN $GOOGL $FB sideways of course.... been calling it all day - short the options and sit calm on witching day.',None
80851725,AAPL,2017-04-21T19:29:25Z,b'$AAPL hoping for the unlikely $142.50 today',Bullish
80851715,AAPL,2017-04-21T19:29:22Z,b'$AAPL  buy buy buy',None
80851597,AAPL,2017-04-21T19:28:42Z,b'7 consecutive days closing below the 50ma. Patience is key. $SPY $QQQ $AAPL $NFLX $GOOG $TSLA',None
80851220,AAPL,2017-04-21T19:26:18Z,b'$AAPL ?Leaked Document Details Apple Employee Injuries# Hints At Secretive New Products http://gizmodo.com/leaked-document-details-apple-employee-injuries-hints-1794482497?utm_medium=sharefromsite&amp;utm_source=Gizmodo_twitter',None
80851189,AAPL,2017-04-21T19:26:07Z,b'$AAPL the lower this goes the better buy it&#39;s going to be before close! $$$$$$$$',Bullish
80851133,AAPL,2017-04-21T19:25:39Z,b'$AAPL about to flush again $SPY $AMZN $FB $GOOGL',None
80850994,AAPL,2017-04-21T19:24:52Z,b'$AAPL damnit whats the f&#39;n point now...just let it go...',None
80850631,AAPL,2017-04-21T19:22:30Z,b'$AAPL i wish option expiration day was on thursdays...would totally change the dynamic of weekly options',None
80850209,AAPL,2017-04-21T19:19:53Z,b'$AAPL Trump has big tax breaks being announced next week. ?????',Bullish
80850157,AAPL,2017-04-21T19:19:37Z,b'$AAPL don&#39;t force the trade# let it come to you. Just follow that red brick road',None
80849999,AAPL,2017-04-21T19:18:44Z,b'$AAPL wkly chart toppy# but no cross-over sell signals yet# live charts at http://stockcharts.com/public/1792807',None
80849980,AAPL,2017-04-21T19:18:39Z,b'$AAPL one 5 minute candle ruined my entire day...',None
80849846,AAPL,2017-04-21T19:17:41Z,b'$AAPL $141.85 print was a nice one# no mention of tax repatriate# as usual. Failed plan',None
80849835,AAPL,2017-04-21T19:17:36Z,b'$AAPL CNBC vested in talking market down?',None
80849737,AAPL,2017-04-21T19:16:56Z,b'$AAPL calm down folks it&#39;s just a slow Friday# don&#39;t forget Q2 ER is next week',Bullish
80849334,AAPL,2017-04-21T19:14:21Z,b'$AAPL .45 move from top to bottom yesterday before close...hopefully wont take as long today but still got hope for something positive today',None
80849297,AAPL,2017-04-21T19:14:08Z,b'$AAPL 141.80 pin would be like poetic justice its where we&#39;ve been alllll week.',None
80849211,AAPL,2017-04-21T19:13:29Z,b'$AAPL WS crackheads are playing games -fools! $$$$$$$$$$$',Bullish
80849190,AAPL,2017-04-21T19:13:22Z,b'$AAPL up is the other direction .... you should end green today',Bullish
80849111,AAPL,2017-04-21T19:12:54Z,b'$AAPL 141.80 goes 141.30 area is next',None
80849097,AAPL,2017-04-21T19:12:51Z,b'$AAPL Don&#39;t be surprised to see a monster fade here. Max pain is 140.',None
80849047,AAPL,2017-04-21T19:12:28Z,b'$AAPL what a day to learn from...absolutely killed me today...im holding out because it doesnt really matter at this point but damn...',None
80848986,AAPL,2017-04-21T19:12:02Z,b'$AAPL Don&#39;t buy yet! Let WS send this lower and buy before close! $$$$$$$$$$$$',Bullish
80848856,AAPL,2017-04-21T19:11:11Z,b'$GSAT $AAPL realizes internet over sat is the future# and hires Google sat people....Wait a minute# then GSAT IS THE FUTURE!!!!!',Bullish
80848702,AAPL,2017-04-21T19:10:14Z,b'$AAPL Looks like a good chance for a push &#39;above&#39; 142 for the close# to me. (Burn those call sellers)',None
80848657,AAPL,2017-04-21T19:09:54Z,b'$AAPL Apple Hires Former Google Execs for Satellite Team https://www.thestreet.com/story/14097591/1/apple-hires-former-google-execs-for-satellite-team.html?puc=yahoo&amp;cm_ven=YAHOO&amp;yptr=yahoo via https://finzine.com',None
80848357,AAPL,2017-04-21T19:08:04Z,b'$AAPL this paid well!',None
80848085,AAPL,2017-04-21T19:06:29Z,b'$AAPL Wednesday the day for mention of repatriation?\nTrump says he will release &#39;massive&#39; tax reform package\nhttp://www.cnbc.com/id/104418705',Bullish
80847951,AAPL,2017-04-21T19:05:37Z,b'$AAPL either we rally eod or we keep going down next week...we lost the 4 hr chart as of now...really needs to make a move here badly',None
80847358,AAPL,2017-04-21T19:02:11Z,b'$AAPL Here comes the move to 143',Bullish
80847193,AAPL,2017-04-21T19:01:13Z,b'$AAPL pin at 142?',None
80847093,AAPL,2017-04-21T19:00:35Z,b'$AAPL at some point you would think it breaks out of this range even for a friday',None
80847089,AAPL,2017-04-21T19:00:32Z,b'$AAPL $FB Bull trap part 4...probably last for the day.  Dow is green.  Notice the highs are getting lower with each wave.  Big money play.',Bearish
80847057,AAPL,2017-04-21T19:00:17Z,b'$AAPL FINALLY!  Great app. Overcast 3.1 update puts podcasts directly on Apple Watch',Bullish
80846751,AAPL,2017-04-21T18:58:28Z,b'What Some Very Smart Hedge Fund Managers Are Saying About This Market! \nhttps://seekingalpha.com/article/4064216?source=ansh $AAPL# $BRK.A# $BRK.B# $SHW',None
80846687,AAPL,2017-04-21T18:58:07Z,b'Apple Hires Former Google Execs for Satellite Team $AAPL http://dlvr.it/NxwYPC',None
80846602,AAPL,2017-04-21T18:57:44Z,b'$AAPL no trolling here# please.',None
80846460,AAPL,2017-04-21T18:56:53Z,b'Bloomberg: Apple hires Google satellite execs for new hardware team \nhttps://seekingalpha.com/news/3258766?source=ansh $GOOG# $GOOGL# $SPACE# $AAPL# $BA',None
80846410,AAPL,2017-04-21T18:56:31Z,b'$AAPL rally!!! lol...',None
80846373,AAPL,2017-04-21T18:56:19Z,b'No % range on options.... just theta burn day. You cant find many 100% scalps. These witching days suck sometimes $SPY $AAPL $FB $GOOGL',None
80846037,AAPL,2017-04-21T18:54:01Z,b'$AAPL not sure why it dancing 142ish here# neither option open interest OI nor levels indicates this action',None
80845837,AAPL,2017-04-21T18:52:50Z,b'$AAPL youd have to think theyve bottomed out all the options to this point...at some point they gotta kill the puts too right?',None
80845753,AAPL,2017-04-21T18:52:20Z,b'@WSNA DEad wrong on that statement..at least own up to the fact u were wrong bigly lol...and I was right all day $aapl',None
80845598,AAPL,2017-04-21T18:51:26Z,b'$AAPL ss 142 (!)',Bearish
80845548,AAPL,2017-04-21T18:51:02Z,b'$AAPL for a change a nice run into the close would be nice',Bullish
80845540,AAPL,2017-04-21T18:50:59Z,b'$AAPL 50/50 shot to end green...i felt 100% all day',None
80845534,AAPL,2017-04-21T18:50:58Z,b'$AAPL don&#39;t buy now# DUMP and buy before close!',Bullish
80845390,AAPL,2017-04-21T18:50:02Z,b'$AAPL Apple&#39;s tired',None
80845303,AAPL,2017-04-21T18:49:26Z,b'$AAPL ugh...this sucks...wasted my whole day on this damn stock...cmon',None
80845177,AAPL,2017-04-21T18:48:29Z,b'$AAPL $SPY Wow!!!!!!!!!!!!!!!!!!!!!!',None
80845089,AAPL,2017-04-21T18:47:59Z,b'$AAPL this consolidation has gone on forever',None
80844616,AAPL,2017-04-21T18:45:05Z,b'$SPY $BAC $GS $JPM $AAPL $FB $AMZN $GOOG paid pumper?',None
80844548,AAPL,2017-04-21T18:44:40Z,b'$AAPL Apple just nabbed two top Google executives to run a secret hardware team\nhttp://finance.yahoo.com/news/apple-just-nabbed-two-top-174546225.html',Bullish
80844179,AAPL,2017-04-21T18:42:32Z,b'$AAPL its just not getting out of its own way here at all....disappointing right now',None
80843975,AAPL,2017-04-21T18:41:17Z,b'$AAPL Monday $145',Bullish
80843838,AAPL,2017-04-21T18:40:19Z,b'if $AAPL rose by the same factor as the Dow\x85',None
80843737,AAPL,2017-04-21T18:39:38Z,b'$AAPL Bought more common with the market dip.',Bullish
80843736,AAPL,2017-04-21T18:39:37Z,b'@WSNA $AAPL apple now sitting on support at the top of the previous channel# I hope it breaks it &amp; dumps to 140&#39;s but opex scam will stopit',None
80843663,AAPL,2017-04-21T18:39:04Z,b'$AAPL  ive never wanted another .50 so bad lol',None
80843639,AAPL,2017-04-21T18:38:53Z,b'$aapl',None
80843576,AAPL,2017-04-21T18:38:24Z,b'$AAPL that crude settlement should be tanking the DOW. Only thing I can think of is Trump&#39;s tax plan release next week.',Bullish
80843228,AAPL,2017-04-21T18:36:05Z,b'$AAPL $FB $AMZN $GOOGL that&#39;s showing weakness in AAPL and strength in the others',None
80843184,AAPL,2017-04-21T18:35:47Z,b'$AAPL is the only one that didnt recover from where it dropped $FB $AMZN $GOOGL did bounce back to where it flashed down on the 1 min',None
80843041,AAPL,2017-04-21T18:34:47Z,b'$AAPL $SPY #GoGreen STRONG BULLS',Bullish
80843016,AAPL,2017-04-21T18:34:39Z,b'Read our daily analysis on $AAPL at http://stockcharts.chartmill.com/u/r1HAAxCDRe',None
80842489,AAPL,2017-04-21T18:31:25Z,b'$AAPL the Dow is green .... Apple you should do better so a 50 cent jump is in order',Bullish
80842388,AAPL,2017-04-21T18:30:49Z,b'$aapl $FB look at the dow.  This is bull trap part III.  Sell on any bumps!  This is heading down due to geo-political pressures!!',Bearish
80842337,AAPL,2017-04-21T18:30:28Z,b'$AAPL what time are we gonna pop?',None
